--------- beginning of system
07-14 13:33:14.752  2179  2179 W PackageParser: Unknown element under <manifest>: attribution at /system/priv-app/PrebuiltGmsCore/PrebuiltGmsCore.apk Binary XML file line #45
07-14 13:33:14.752  2179  2179 W PackageParser: Unknown element under <manifest>: attribution at /system/priv-app/PrebuiltGmsCore/PrebuiltGmsCore.apk Binary XML file line #48
07-14 13:33:14.752  2179  2179 W PackageParser: Unknown element under <manifest>: attribution at /system/priv-app/PrebuiltGmsCore/PrebuiltGmsCore.apk Binary XML file line #51
07-14 13:33:14.752  2179  2179 W PackageParser: Unknown element under <manifest>: attribution at /system/priv-app/PrebuiltGmsCore/PrebuiltGmsCore.apk Binary XML file line #54
07-14 13:33:14.752  2179  2179 W PackageParser: Unknown element under <manifest>: attribution at /system/priv-app/PrebuiltGmsCore/PrebuiltGmsCore.apk Binary XML file line #57
07-14 13:33:14.752  2179  2179 W PackageParser: Unknown element under <manifest>: attribution at /system/priv-app/PrebuiltGmsCore/PrebuiltGmsCore.apk Binary XML file line #60
07-14 13:33:14.752  2179  2179 W PackageParser: Unknown element under <manifest>: attribution at /system/priv-app/PrebuiltGmsCore/PrebuiltGmsCore.apk Binary XML file line #63
07-14 13:33:14.752  2179  2179 W PackageParser: Unknown element under <manifest>: attribution at /system/priv-app/PrebuiltGmsCore/PrebuiltGmsCore.apk Binary XML file line #66
07-14 13:33:14.752  2179  2179 W PackageParser: Unknown element under <manifest>: attribution at /system/priv-app/PrebuiltGmsCore/PrebuiltGmsCore.apk Binary XML file line #69
07-14 13:33:14.752  2179  2179 W PackageParser: Unknown element under <manifest>: attribution at /system/priv-app/PrebuiltGmsCore/PrebuiltGmsCore.apk Binary XML file line #72
07-14 13:33:14.752  2179  2179 W PackageParser: Unknown element under <manifest>: attribution at /system/priv-app/PrebuiltGmsCore/PrebuiltGmsCore.apk Binary XML file line #75
07-14 13:33:14.752  2179  2179 W PackageParser: Unknown element under <manifest>: attribution at /system/priv-app/PrebuiltGmsCore/PrebuiltGmsCore.apk Binary XML file line #78
07-14 13:33:14.752  2179  2179 W PackageParser: Unknown element under <manifest>: attribution at /system/priv-app/PrebuiltGmsCore/PrebuiltGmsCore.apk Binary XML file line #81
07-14 13:33:14.752  2179  2179 W PackageParser: Unknown element under <manifest>: attribution at /system/priv-app/PrebuiltGmsCore/PrebuiltGmsCore.apk Binary XML file line #84
07-14 13:33:14.752  2179  2179 W PackageParser: Unknown element under <manifest>: attribution at /system/priv-app/PrebuiltGmsCore/PrebuiltGmsCore.apk Binary XML file line #87
07-14 13:33:14.752  2179  2179 W PackageParser: Unknown element under <manifest>: attribution at /system/priv-app/PrebuiltGmsCore/PrebuiltGmsCore.apk Binary XML file line #90
07-14 13:33:14.752  2179  2179 W PackageParser: Unknown element under <manifest>: attribution at /system/priv-app/PrebuiltGmsCore/PrebuiltGmsCore.apk Binary XML file line #93
07-14 13:33:14.752  2179  2179 W PackageParser: Unknown element under <manifest>: attribution at /system/priv-app/PrebuiltGmsCore/PrebuiltGmsCore.apk Binary XML file line #96
07-14 13:33:14.752  2179  2179 W PackageParser: Unknown element under <manifest>: attribution at /system/priv-app/PrebuiltGmsCore/PrebuiltGmsCore.apk Binary XML file line #99
07-14 13:33:14.752  2179  2179 W PackageParser: Unknown element under <manifest>: attribution at /system/priv-app/PrebuiltGmsCore/PrebuiltGmsCore.apk Binary XML file line #102
07-14 13:33:14.752  2179  2179 W PackageParser: Unknown element under <manifest>: attribution at /system/priv-app/PrebuiltGmsCore/PrebuiltGmsCore.apk Binary XML file line #105
07-14 13:33:14.752  2179  2179 W PackageParser: Unknown element under <manifest>: attribution at /system/priv-app/PrebuiltGmsCore/PrebuiltGmsCore.apk Binary XML file line #108
